name,test_date,new_positives,cumulative_number_of_positives,total_number_of_tests,cumulative_number_of_tests,tests,positive,date,pos_new,test_new,pos_rate,pos_rate_gam,case
Albany,2020-03-01T00:00:00.000,0,0,0,0,0,0,2020-03-01,0,0,0,0.00658409539467324,0
Albany,2020-03-02T00:00:00.000,0,0,0,0,0,0,2020-03-02,0,0,0,0.00747700063321313,0
Albany,2020-03-03T00:00:00.000,0,0,0,0,0,0,2020-03-03,0,0,0,0.00848949566600129,0
Albany,2020-03-04T00:00:00.000,0,0,0,0,0,0,2020-03-04,0,0,0,0.00963637299684852,0
Albany,2020-03-05T00:00:00.000,0,0,3,3,3,0,2020-03-05,0,3,0,0.0109335110538993,0
Albany,2020-03-06T00:00:00.000,0,0,0,3,3,0,2020-03-06,0,0,0,0.0123977359023876,0
Albany,2020-03-07T00:00:00.000,0,0,5,8,8,0,2020-03-07,0,5,0,0.0140466118136229,0
Albany,2020-03-08T00:00:00.000,0,0,2,10,10,0,2020-03-08,0,2,0,0.0158981502644649,0
Albany,2020-03-09T00:00:00.000,0,0,3,13,13,0,2020-03-09,0,3,0,0.0179704290487527,0
Albany,2020-03-10T00:00:00.000,0,0,2,15,15,0,2020-03-10,0,2,0,0.0202811166762708,0
Albany,2020-03-11T00:00:00.000,0,0,13,28,28,0,2020-03-11,0,13,0,0.0228469022447362,0
Albany,2020-03-12T00:00:00.000,1,1,11,39,39,1,2020-03-12,1,11,0.0909090909090909,0.025682837490435,1.7132212739091
Albany,2020-03-13T00:00:00.000,2,3,26,65,65,3,2020-03-13,2,26,0.0769230769230769,0.0288016055487346,3.25855490357559
Albany,2020-03-14T00:00:00.000,3,6,108,173,173,6,2020-03-14,3,108,0.0277777777777778,0.0322127396461595,4.65871244670575
Albany,2020-03-15T00:00:00.000,6,12,108,281,281,12,2020-03-15,6,108,0.0555555555555556,0.0359218238088109,9.03223703541673
Albany,2020-03-16T00:00:00.000,11,23,140,421,421,23,2020-03-16,11,140,0.0785714285714286,0.0399297157791618,16.0584778133648
Albany,2020-03-17T00:00:00.000,13,36,267,688,688,36,2020-03-17,13,267,0.048689138576779,0.0442318386129746,18.4143662986369
Albany,2020-03-18T00:00:00.000,7,43,331,1019,1019,43,2020-03-18,7,331,0.0211480362537764,0.0488175907667232,9.62760272480444
Albany,2020-03-19T00:00:00.000,18,61,450,1469,1469,61,2020-03-19,18,450,0.04,0.0536699239332121,24.0590081230059
Albany,2020-03-20T00:00:00.000,27,88,499,1968,1968,88,2020-03-20,27,499,0.0541082164328657,0.0587651327996142,35.1030238645324
Albany,2020-03-21T00:00:00.000,35,123,577,2545,2545,123,2020-03-21,35,577,0.0606585788561525,0.064072891170869,44.2986766017424
Albany,2020-03-22T00:00:00.000,4,127,197,2742,2742,127,2020-03-22,4,197,0.0203045685279188,0.069556554993279,4.9356115506055
Albany,2020-03-23T00:00:00.000,19,146,144,2886,2886,146,2020-03-23,19,144,0.131944444444444,0.0751737358331539,22.8912683396853
Albany,2020-03-24T00:00:00.000,6,152,198,3084,3084,152,2020-03-24,6,198,0.0303030303030303,0.0808771299192598,7.0701903867729
Albany,2020-03-25T00:00:00.000,19,171,93,3177,3177,171,2020-03-25,19,93,0.204301075268817,0.0866155698622593,22.1178776753031
Albany,2020-03-26T00:00:00.000,16,187,112,3289,3289,187,2020-03-26,16,112,0.142857142857143,0.0923352505476071,18.4277332984811
Albany,2020-03-27T00:00:00.000,8,195,101,3390,3390,195,2020-03-27,8,101,0.0792079207920792,0.0979810691110188,9.12646648429043
Albany,2020-03-28T00:00:00.000,10,205,73,3463,3463,205,2020-03-28,10,73,0.136986301369863,0.103498012464181,11.3366131960939
Albany,2020-03-29T00:00:00.000,12,217,61,3524,3524,217,2020-03-29,12,61,0.19672131147541,0.108832524986421,13.6404986606723
Albany,2020-03-30T00:00:00.000,9,226,72,3596,3596,226,2020-03-30,9,72,0.125,0.113933793450095,10.3050385558655
Albany,2020-03-31T00:00:00.000,14,240,108,3704,3704,240,2020-03-31,14,108,0.12962962962963,0.118754895139949,16.1279109542985
Albany,2020-04-01T00:00:00.000,13,253,106,3810,3810,253,2020-04-01,13,106,0.122641509433962,0.123253767148031,15.0448700559336
Albany,2020-04-02T00:00:00.000,14,267,105,3915,3915,267,2020-04-02,14,105,0.133333333333333,0.127393968506684,16.0480787314794
Albany,2020-04-03T00:00:00.000,26,293,123,4038,4038,293,2020-04-03,26,123,0.211382113821138,0.131145220719287,29.5538841000956
Albany,2020-04-04T00:00:00.000,12,305,117,4155,4155,305,2020-04-04,12,117,0.102564102564103,0.134483725165689,13.6464661588982
Albany,2020-04-05T00:00:00.000,14,319,89,4244,4244,319,2020-04-05,14,89,0.157303370786517,0.137392266911572,15.9153321816618
Albany,2020-04-06T00:00:00.000,14,333,86,4330,4330,333,2020-04-06,14,86,0.162790697674419,0.139860123146296,16.0225006620557
Albany,2020-04-07T00:00:00.000,9,342,74,4404,4404,342,2020-04-07,9,74,0.121621621621622,0.141882800652503,10.3930194039692
Albany,2020-04-08T00:00:00.000,37,379,229,4633,4633,379,2020-04-08,37,229,0.161572052401747,0.143461630480974,43.1066441315861
Albany,2020-04-09T00:00:00.000,47,426,332,4965,4965,426,2020-04-09,47,332,0.141566265060241,0.144603249669978,55.242036444908
Albany,2020-04-10T00:00:00.000,20,446,159,5124,5124,446,2020-04-10,20,159,0.125786163522013,0.145318999808311,23.7123223439752
Albany,2020-04-11T00:00:00.000,32,478,223,5347,5347,478,2020-04-11,32,223,0.143497757847534,0.145624270894499,38.2949054454017
Albany,2020-04-12T00:00:00.000,21,499,193,5540,5540,499,2020-04-12,21,193,0.10880829015544,0.145537816711381,25.4713236356356
Albany,2020-04-13T00:00:00.000,36,535,216,5756,5756,535,2020-04-13,36,216,0.166666666666667,0.145081065106841,44.2302506240751
Albany,2020-04-14T00:00:00.000,13,548,106,5862,5862,548,2020-04-14,13,106,0.122641509433962,0.144277443445371,16.1665278026368
Albany,2020-04-15T00:00:00.000,33,581,301,6163,6163,581,2020-04-15,33,301,0.109634551495017,0.143151736229593,41.462792788452
Albany,2020-04-16T00:00:00.000,38,619,273,6436,6436,619,2020-04-16,38,273,0.139194139194139,0.14172948865273,48.1102859218814
Albany,2020-04-17T00:00:00.000,29,648,291,6727,6727,648,2020-04-17,29,291,0.0996563573883162,0.140036466700939,36.9617794531559
Albany,2020-04-18T00:00:00.000,34,682,305,7032,7032,682,2020-04-18,34,305,0.111475409836066,0.138098181458284,43.5777972009593
Albany,2020-04-19T00:00:00.000,5,687,103,7135,7135,687,2020-04-19,5,103,0.0485436893203883,0.13593948252075,6.43793688001689
Albany,2020-04-20T00:00:00.000,17,704,164,7299,7299,704,2020-04-20,17,164,0.103658536585366,0.133584222920997,21.9705849428987
Albany,2020-04-21T00:00:00.000,33,737,236,7535,7535,737,2020-04-21,33,236,0.139830508474576,0.131054995747446,42.7714558455442
Albany,2020-04-22T00:00:00.000,21,758,178,7713,7713,758,2020-04-22,21,178,0.117977528089888,0.128372940706813,27.2736011367109
Albany,2020-04-23T00:00:00.000,47,805,319,8032,8032,805,2020-04-23,47,319,0.147335423197492,0.125557617248687,61.1141867442143
Albany,2020-04-24T00:00:00.000,94,899,626,8658,8658,899,2020-04-24,94,626,0.150159744408946,0.122626939546018,122.273087791628
Albany,2020-04-25T00:00:00.000,49,948,402,9060,9060,948,2020-04-25,49,402,0.121890547263682,0.11959716758264,63.7079932321891
Albany,2020-04-26T00:00:00.000,31,979,263,9323,9323,979,2020-04-26,31,263,0.11787072243346,0.11648294783889,40.2436360760418
Albany,2020-04-27T00:00:00.000,30,1009,197,9520,9520,1009,2020-04-27,30,197,0.152284263959391,0.113297396541123,38.8476570649261
Albany,2020-04-28T00:00:00.000,58,1067,351,9871,9871,1067,2020-04-28,58,351,0.165242165242165,0.110052218138974,74.849042940233
Albany,2020-04-29T00:00:00.000,98,1165,439,10310,10310,1165,2020-04-29,98,439,0.223234624145786,0.106757851543142,126.360691708162
Albany,2020-04-30T00:00:00.000,39,1204,378,10688,10688,1204,2020-04-30,39,378,0.103174603174603,0.103423636675979,50.4676613550873
Albany,2020-05-01T00:00:00.000,34,1238,434,11122,11122,1238,2020-05-01,34,434,0.0783410138248848,0.100057994026056,44.1451729530285
Albany,2020-05-02T00:00:00.000,20,1258,441,11563,11563,1258,2020-05-02,20,441,0.0453514739229025,0.0966686101278436,26.0202708392498
Albany,2020-05-03T00:00:00.000,29,1287,391,11954,11954,1287,2020-05-03,29,391,0.0741687979539642,0.0932626222071233,37.7308248832253
Albany,2020-05-04T00:00:00.000,7,1294,130,12084,12084,1294,2020-05-04,7,130,0.0538461538461538,0.0898467956290226,9.09187031476044
Albany,2020-05-05T00:00:00.000,27,1321,367,12451,12451,1321,2020-05-05,27,367,0.0735694822888283,0.0864276882633061,34.9597340811838
Albany,2020-05-06T00:00:00.000,27,1348,407,12858,12858,1348,2020-05-06,27,407,0.0663390663390663,0.0830117964601777,34.8444267855991
Albany,2020-05-07T00:00:00.000,36,1384,385,13243,13243,1384,2020-05-07,36,385,0.0935064935064935,0.0796056780076188,46.4465827236171
Albany,2020-05-08T00:00:00.000,32,1416,488,13731,13731,1416,2020-05-08,32,488,0.0655737704918033,0.0762160482462047,41.3958520611465
Albany,2020-05-09T00:00:00.000,16,1432,455,14186,14186,1432,2020-05-09,16,455,0.0351648351648352,0.0728498464483631,20.746269778999
Albany,2020-05-10T00:00:00.000,24,1456,384,14570,14570,1456,2020-05-10,24,384,0.0625,0.0695142706277196,31.18123966089
Albany,2020-05-11T00:00:00.000,23,1479,341,14911,14911,1479,2020-05-11,23,341,0.0674486803519062,0.066216780117779,29.9290172095571
Albany,2020-05-12T00:00:00.000,15,1494,335,15246,15246,1494,2020-05-12,15,335,0.0447761194029851,0.0629650665191065,19.5907963785559
Albany,2020-05-13T00:00:00.000,15,1509,546,15792,15792,1509,2020-05-13,15,546,0.0274725274725275,0.0597669949141706,19.7238758981785
Albany,2020-05-14T00:00:00.000,29,1538,541,16333,16333,1538,2020-05-14,29,541,0.0536044362292052,0.0566305185308122,38.4773366750804
Albany,2020-05-15T00:00:00.000,34,1572,482,16815,16815,1572,2020-05-15,34,482,0.0705394190871369,0.0535635712303805,45.4772504180685
Albany,2020-05-16T00:00:00.000,7,1579,411,17226,17226,1579,2020-05-16,7,411,0.0170316301703163,0.0505739432231007,9.42130989835458
Albany,2020-05-17T00:00:00.000,31,1610,342,17568,17568,1610,2020-05-17,31,342,0.0906432748538012,0.0476691462040094,41.819235216624
Albany,2020-05-18T00:00:00.000,45,1655,398,17966,17966,1655,2020-05-18,45,398,0.113065326633166,0.044856274583876,60.7804932566948
Albany,2020-05-19T00:00:00.000,27,1682,697,18663,18663,1682,2020-05-19,27,697,0.0387374461979914,0.0421418696240963,36.4786471712932
Albany,2020-05-20T00:00:00.000,18,1700,650,19313,19313,1700,2020-05-20,18,650,0.0276923076923077,0.0395317930379806,24.332089894623
Albany,2020-05-21T00:00:00.000,56,1756,920,20233,20233,1756,2020-05-21,56,920,0.0608695652173913,0.0370311160113392,75.835999172222
Albany,2020-05-22T00:00:00.000,14,1770,655,20888,20888,1770,2020-05-22,14,655,0.0213740458015267,0.034644028651161,18.9720307540739
Albany,2020-05-23T00:00:00.000,12,1782,438,21326,21326,1782,2020-05-23,12,438,0.0273972602739726,0.0323737736613563,16.2536001945931
Albany,2020-05-24T00:00:00.000,9,1791,378,21704,21704,1791,2020-05-24,9,378,0.0238095238095238,0.0302226066572435,12.1696489651556
Albany,2020-05-25T00:00:00.000,2,1793,328,22032,22032,1793,2020-05-25,2,328,0.00609756097560976,0.0281917840628527,2.69607124491528
Albany,2020-05-26T00:00:00.000,3,1796,369,22401,22401,1796,2020-05-26,3,369,0.00813008130081301,0.0262815780982628,4.02859961474543
Albany,2020-05-27T00:00:00.000,18,1814,666,23067,23067,1814,2020-05-27,18,666,0.027027027027027,0.0244913170495597,24.0925822558969
Albany,2020-05-28T00:00:00.000,20,1834,416,23483,23483,1834,2020-05-28,20,416,0.0480769230769231,0.0228194479096956,26.6581194504549
Albany,2020-05-29T00:00:00.000,9,1843,521,24004,24004,1843,2020-05-29,9,521,0.017274472168906,0.0212636176396894,11.9360228629575
Albany,2020-05-30T00:00:00.000,17,1860,760,24764,24764,1860,2020-05-30,17,760,0.0223684210526316,0.0198207687602553,22.5535483217125
Albany,2020-05-31T00:00:00.000,22,1882,537,25301,25301,1882,2020-05-31,22,537,0.0409683426443203,0.0184872447483019,29.3251834058286
Albany,2020-06-01T00:00:00.000,18,1900,618,25919,25919,1900,2020-06-01,18,618,0.029126213592233,0.0172589007615433,24.1175327275923
Albany,2020-06-02T00:00:00.000,20,1920,1170,27089,27089,1920,2020-06-02,20,1170,0.0170940170940171,0.0161312155059069,26.9132565622095
Albany,2020-06-03T00:00:00.000,10,1930,817,27906,27906,1930,2020-06-03,10,817,0.0122399020807834,0.0150994005429382,13.5027041169202
Albany,2020-06-04T00:00:00.000,11,1941,1179,29085,29085,1941,2020-06-04,11,1179,0.00932994062765055,0.0141585039466933,14.8359172262412
Albany,2020-06-05T00:00:00.000,12,1953,1164,30249,30249,1953,2020-06-05,12,1164,0.0103092783505155,0.0133035059005652,16.1492564664569
Albany,2020-06-06T00:00:00.000,8,1961,751,31000,31000,1961,2020-06-06,8,751,0.0106524633821571,0.0125294045201209,10.7360181967529
Albany,2020-06-07T00:00:00.000,17,1978,1194,32194,32194,1978,2020-06-07,17,1194,0.0142378559463987,0.011831290850805,22.7366835380326
Albany,2020-06-08T00:00:00.000,5,1983,616,32810,32810,1983,2020-06-08,5,616,0.00811688311688312,0.011204412583903,6.66082231279037
Albany,2020-06-09T00:00:00.000,3,1986,569,33379,33379,1986,2020-06-09,3,569,0.00527240773286467,0.0106442265368271,3.97855702299859
Albany,2020-06-10T00:00:00.000,10,1996,774,34153,34153,1996,2020-06-10,10,774,0.0129198966408269,0.0101464403422285,13.1956132777973
Albany,2020-06-11T00:00:00.000,11,2007,1103,35256,35256,2007,2020-06-11,11,1103,0.0099728014505893,0.00970704408071131,14.4356885486321
Albany,2020-06-12T00:00:00.000,9,2016,739,35995,35995,2016,2020-06-12,9,739,0.0121786197564276,0.0093223327788774,11.7409388318309
Albany,2020-06-13T00:00:00.000,4,2020,874,36869,36869,2020,2020-06-13,4,874,0.0045766590389016,0.00898892078776582,5.18495853797494
Albany,2020-06-14T00:00:00.000,2,2022,496,37365,37365,2022,2020-06-14,2,496,0.00403225806451613,0.00870374906903976,2.57488643098275
Albany,2020-06-15T00:00:00.000,4,2026,577,37942,37942,2026,2020-06-15,4,577,0.00693240901213172,0.00846408636230291,5.11277215930097
Albany,2020-06-16T00:00:00.000,3,2029,592,38534,38534,2029,2020-06-16,3,592,0.00506756756756757,0.00826752510086855,3.80556735150131
Albany,2020-06-17T00:00:00.000,5,2034,843,39377,39377,2034,2020-06-17,5,843,0.00593119810201661,0.00811197279916505,6.29233257579631
Albany,2020-06-18T00:00:00.000,15,2049,1070,40447,40447,2049,2020-06-18,15,1070,0.014018691588785,0.00799563946506086,18.7209620309533
Albany,2020-06-19T00:00:00.000,4,2053,610,41057,41057,2053,2020-06-19,4,610,0.00655737704918033,0.00791702140563187,4.94944045622258
Albany,2020-06-20T00:00:00.000,1,2054,784,41841,41841,2054,2020-06-20,1,784,0.00127551020408163,0.00787488160546435,1.2264069329121
Albany,2020-06-21T00:00:00.000,6,2060,931,42772,42772,2060,2020-06-21,6,931,0.00644468313641246,0.00786822667126495,7.30300711991209
Albany,2020-06-22T00:00:00.000,2,2062,427,43199,43199,2062,2020-06-22,2,427,0.00468384074941452,0.00789628016450727,2.43546926384697
Albany,2020-06-23T00:00:00.000,3,2065,586,43785,43785,2065,2020-06-23,3,586,0.00511945392491468,0.00795845199441058,3.65539868058594
Albany,2020-06-24T00:00:00.000,11,2076,1325,45110,45110,2076,2020-06-24,11,1325,0.00830188679245283,0.00805430342745777,13.4129007061986
Albany,2020-06-25T00:00:00.000,8,2084,630,45740,45740,2084,2020-06-25,8,630,0.0126984126984127,0.00818350719830368,9.75330948213919
Albany,2020-06-26T00:00:00.000,7,2091,799,46539,46539,2091,2020-06-26,7,799,0.00876095118898623,0.00834580219537966,8.51874402574613
Albany,2020-06-27T00:00:00.000,6,2097,762,47301,47301,2097,2020-06-27,6,762,0.0078740157480315,0.00854094225636383,7.28762779524368
Albany,2020-06-28T00:00:00.000,2,2099,514,47815,47815,2099,2020-06-28,2,514,0.00389105058365759,0.0087686387616046,2.42426401548112
Albany,2020-06-29T00:00:00.000,3,2102,543,48358,48358,2102,2020-06-29,3,543,0.00552486187845304,0.00902849697202316,3.63110989571433
Albany,2020-06-30T00:00:00.000,10,2112,731,49089,49089,2112,2020-06-30,10,731,0.0136798905608755,0.00931994643471464,12.1623509895179
Albany,2020-07-01T00:00:00.000,13,2125,928,50017,50017,2125,2020-07-01,13,928,0.0140086206896552,0.00964216628157799,15.9072736276786
Albany,2020-07-02T00:00:00.000,5,2130,805,50822,50822,2130,2020-07-02,5,805,0.0062111801242236,0.00999400687071225,6.1495935718907
Albany,2020-07-03T00:00:00.000,15,2145,970,51792,51792,2145,2020-07-03,15,970,0.0154639175257732,0.0103739099510715,18.4692241773646
Albany,2020-07-04T00:00:00.000,7,2152,1098,52890,52890,2152,2020-07-04,7,1098,0.0063752276867031,0.0107798303353167,8.6278635714073
Albany,2020-07-05T00:00:00.000,8,2160,626,53516,53516,2160,2020-07-05,8,626,0.012779552715655,0.0112091628895653,9.86787994358338
Albany,2020-07-06T00:00:00.000,4,2164,421,53937,53937,2164,2020-07-06,4,421,0.00950118764845606,0.0116586794185277,4.93705348980359
Albany,2020-07-07T00:00:00.000,11,2175,1020,54957,54957,2175,2020-07-07,11,1020,0.0107843137254902,0.0121244806457521,13.6062943407003
Albany,2020-07-08T00:00:00.000,8,2183,1260,56217,56217,2183,2020-07-08,8,1260,0.00634920634920635,0.012601968854024,9.91453015336337
Albany,2020-07-09T00:00:00.000,7,2190,625,56842,56842,2190,2020-07-09,7,625,0.0112,0.0130858467491052,8.68959788500618
Albany,2020-07-10T00:00:00.000,18,2208,1252,58094,58094,2208,2020-07-10,18,1252,0.0143769968051118,0.0135701476383781,22.3752400883453
Albany,2020-07-11T00:00:00.000,11,2219,815,58909,58909,2219,2020-07-11,11,815,0.0134969325153374,0.0140483010003795,13.6881857895852
Albany,2020-07-12T00:00:00.000,6,2225,594,59503,59503,2225,2020-07-12,6,594,0.0101010101010101,0.0145132359309707,7.47167961503123
Albany,2020-07-13T00:00:00.000,22,2247,1139,60642,60642,2247,2020-07-13,22,1139,0.019315188762072,0.0149575228171816,27.4063773604266
Albany,2020-07-14T00:00:00.000,33,2280,860,61502,61502,2280,2020-07-14,33,860,0.0383720930232558,0.0153735510143969,41.1099174398453
Albany,2020-07-15T00:00:00.000,10,2290,1065,62567,62567,2290,2020-07-15,10,1065,0.00938967136150235,0.0157537374608703,12.4529706067383
Albany,2020-07-16T00:00:00.000,20,2310,1098,63665,63665,2310,2020-07-16,20,1098,0.0182149362477231,0.0160907582997465,24.9097920650778
Albany,2020-07-17T00:00:00.000,5,2315,816,64481,64481,2315,2020-07-17,5,816,0.00612745098039216,0.0163777929771979,6.24665310043666
Albany,2020-07-18T00:00:00.000,3,2318,335,64816,64816,2318,2020-07-18,3,335,0.00895522388059702,0.0166087682473378,3.75656462853796
Albany,2020-07-19T00:00:00.000,4,2322,877,65693,65693,2322,2020-07-19,4,877,0.00456100342075257,0.0167785883143155,5.01603867494003
Albany,2020-07-20T00:00:00.000,29,2351,1354,67047,67047,2351,2020-07-20,29,1354,0.0214180206794682,0.01688333719018,36.3653863754377
Albany,2020-07-21T00:00:00.000,18,2369,981,68028,68028,2369,2020-07-21,18,981,0.018348623853211,0.016920440352924,22.473319957803
Albany,2020-07-22T00:00:00.000,32,2401,975,69003,69003,2401,2020-07-22,32,975,0.0328205128205128,0.0168887749410435,39.707602775947
Albany,2020-07-23T00:00:00.000,25,2426,896,69899,69899,2426,2020-07-23,25,896,0.0279017857142857,0.016788720870787,30.7825629809552
Albany,2020-07-24T00:00:00.000,12,2438,632,70531,70531,2438,2020-07-24,12,632,0.0189873417721519,0.0166221491477624,14.6423394057039
Albany,2020-07-25T00:00:00.000,13,2451,817,71348,71348,2451,2020-07-25,13,817,0.0159118727050184,0.0163923479046386,15.7600118331141
Albany,2020-07-26T00:00:00.000,2,2453,820,72168,72168,2453,2020-07-26,2,820,0.0024390243902439,0.0161038909260253,2.42367535175033
Albany,2020-07-27T00:00:00.000,15,2468,929,73097,73097,2468,2020-07-27,15,929,0.0161463939720129,0.015762457214072,18.1492563205789
Albany,2020-07-28T00:00:00.000,12,2480,843,73940,73940,2480,2020-07-28,12,843,0.0142348754448399,0.0153746131503315,14.4763511026612
Albany,2020-07-29T00:00:00.000,13,2493,763,74703,74703,2493,2020-07-29,13,763,0.0170380078636959,0.0149475707634866,15.6678966230654
Albany,2020-07-30T00:00:00.000,10,2503,745,75448,75448,2503,2020-07-30,10,745,0.0134228187919463,0.0144889363864782,12.0649498679087
Albany,2020-07-31T00:00:00.000,12,2515,1055,76503,76503,2515,2020-07-31,12,1055,0.0113744075829384,0.0140064635802604,14.4864268679182
Albany,2020-08-01T00:00:00.000,6,2521,463,76966,76966,2521,2020-08-01,6,463,0.0129589632829374,0.0135078227464103,7.24406783039275
Albany,2020-08-02T00:00:00.000,10,2531,529,77495,77495,2531,2020-08-02,10,529,0.0189035916824197,0.0130003975737328,12.0631390547742
Albany,2020-08-03T00:00:00.000,12,2543,770,78265,78265,2543,2020-08-03,12,770,0.0155844155844156,0.0124911156600493,14.437821805471
Albany,2020-08-04T00:00:00.000,13,2556,1218,79483,79483,2556,2020-08-04,13,1218,0.0106732348111658,0.0119863176337061,15.5924275051795
Albany,2020-08-05T00:00:00.000,9,2565,800,80283,80283,2565,2020-08-05,9,800,0.01125,0.0114916661658019,10.7581872496599
Albany,2020-08-06T00:00:00.000,8,2573,757,81040,81040,2573,2020-08-06,8,757,0.0105680317040951,0.011012093658406,9.52521201964366
Albany,2020-08-07T00:00:00.000,8,2581,946,81986,81986,2581,2020-08-07,8,946,0.00845665961945032,0.0105517852898001,9.477291702643
Albany,2020-08-08T00:00:00.000,14,2595,903,82889,82889,2595,2020-08-08,14,903,0.0155038759689922,0.0101141925862525,16.5291065976097
Albany,2020-08-09T00:00:00.000,5,2600,739,83628,83628,2600,2020-08-09,5,739,0.006765899864682,0.00970207178885551,5.8857220756229
Albany,2020-08-10T00:00:00.000,14,2614,1127,84755,84755,2614,2020-08-10,14,1127,0.0124223602484472,0.00931754094749636,16.422165103155
Albany,2020-08-11T00:00:00.000,10,2624,1451,86206,86206,2624,2020-08-11,10,1451,0.00689179875947622,0.00896214980998,11.6833464168594
Albany,2020-08-12T00:00:00.000,12,2636,1052,87258,87258,2636,2020-08-12,12,1052,0.0114068441064639,0.00863695706843062,13.9584116307012
Albany,2020-08-13T00:00:00.000,3,2639,1173,88431,88431,2639,2020-08-13,3,1173,0.00255754475703325,0.00834261025405517,3.47310777633662
Albany,2020-08-14T00:00:00.000,4,2643,1109,89540,89540,2643,2020-08-14,4,1109,0.0036068530207394,0.00807942442071499,4.60760128821665
Albany,2020-08-15T00:00:00.000,11,2654,1142,90682,90682,2654,2020-08-15,11,1142,0.00963222416812609,0.00784745663071927,12.6414417116086
Albany,2020-08-16T00:00:00.000,3,2657,700,91382,91382,2657,2020-08-16,3,700,0.00428571428571429,0.00764657407891601,3.43892989004003
Albany,2020-08-17T00:00:00.000,4,2661,991,92373,92373,2661,2020-08-17,4,991,0.00403632694248234,0.0074765144120598,4.58724489010832
Albany,2020-08-18T00:00:00.000,14,2675,1197,93570,93570,2675,2020-08-18,14,1197,0.0116959064327485,0.00733693739286576,16.0627982472616
Albany,2020-08-19T00:00:00.000,9,2684,1750,95320,95320,2684,2020-08-19,9,1750,0.00514285714285714,0.0072274675111276,10.330501449426
Albany,2020-08-20T00:00:00.000,7,2691,1443,96763,96763,2691,2020-08-20,7,1443,0.00485100485100485,0.00714772746264096,8.03782435357748
Albany,2020-08-21T00:00:00.000,2,2693,1336,98099,98099,2693,2020-08-21,2,1336,0.00149700598802395,0.00709736261545033,2.29719874806598
Albany,2020-08-22T00:00:00.000,6,2699,1263,99362,99362,2699,2020-08-22,6,1263,0.00475059382422803,0.0070760566824615,6.89293916392241
Albany,2020-08-23T00:00:00.000,2,2701,490,99852,99852,2701,2020-08-23,2,490,0.00408163265306122,0.0070835388439915,2.29752204426627
Albany,2020-08-24T00:00:00.000,10,2711,972,100824,100824,2711,2020-08-24,10,972,0.0102880658436214,0.00711958254052896,11.4678916757861
Albany,2020-08-25T00:00:00.000,7,2718,1042,101866,101866,2718,2020-08-25,7,1042,0.00671785028790787,0.00718399610937985,8.01237805541316
Albany,2020-08-26T00:00:00.000,18,2736,1266,103132,103132,2736,2020-08-26,18,1266,0.014218009478673,0.00727660539656741,20.598989619331
Albany,2020-08-27T00:00:00.000,10,2746,1264,104396,104396,2746,2020-08-27,10,1264,0.00791139240506329,0.00739722846116559,11.4512785331051
Albany,2020-08-28T00:00:00.000,8,2754,1183,105579,105579,2754,2020-08-28,8,1183,0.00676246830092984,0.00754564252780529,9.16777814586857
Albany,2020-08-29T00:00:00.000,10,2764,1519,107098,107098,2764,2020-08-29,10,1519,0.00658327847267939,0.00772154345534539,11.4847372561358
Albany,2020-08-30T00:00:00.000,6,2770,594,107692,107692,2770,2020-08-30,6,594,0.0101010101010101,0.00792449819516115,6.90418625708017
Albany,2020-08-31T00:00:00.000,16,2786,841,108533,108533,2786,2020-08-31,16,841,0.0190249702734839,0.00815389102324198,18.4730160186387
Albany,2020-09-01T00:00:00.000,5,2791,1116,109649,109649,2791,2020-09-01,5,1116,0.00448028673835125,0.00840886475302884,5.80596360588754
Albany,2020-09-02T00:00:00.000,11,2802,1655,111304,111304,2802,2020-09-02,11,1655,0.00664652567975831,0.00868825866448997,12.9051308098598
Albany,2020-09-03T00:00:00.000,17,2819,899,112203,112203,2819,2020-09-03,17,899,0.0189098998887653,0.00899054550046082,20.154303224785
Albany,2020-09-04T00:00:00.000,4,2823,996,113199,113199,2823,2020-09-04,4,996,0.00401606425702811,0.00931377054631819,4.78055189349405
Albany,2020-09-05T00:00:00.000,8,2831,824,114023,114023,2831,2020-09-05,8,824,0.00970873786407767,0.0096554964687615,9.62544808846073
Albany,2020-09-06T00:00:00.000,2,2833,727,114750,114750,2833,2020-09-06,2,727,0.00275103163686382,0.0100127581683764,2.42158007463082
Albany,2020-09-07T00:00:00.000,7,2840,665,115415,115415,2840,2020-09-07,7,665,0.0105263157894737,0.0103820323094271,8.52630780636299
Albany,2020-09-08T00:00:00.000,6,2846,499,115914,115914,2846,2020-09-08,6,499,0.0120240480961924,0.0107592263295152,7.34921087156881
Albany,2020-09-09T00:00:00.000,13,2859,724,116638,116638,2859,2020-09-09,13,724,0.0179558011049724,0.0111396915058707,16.0056006557609
Albany,2020-09-10T00:00:00.000,23,2882,1326,117964,117964,2882,2020-09-10,23,1326,0.0173453996983409,0.0115182639830708,28.4506706598782
Albany,2020-09-11T00:00:00.000,14,2896,1386,119350,119350,2896,2020-09-11,14,1386,0.0101010101010101,0.0118893365036074,17.4639912253239
Albany,2020-09-12T00:00:00.000,19,2915,844,120194,120194,2915,2020-09-12,19,844,0.0225118483412322,0.0122469619289217,23.9034873223351
Albany,2020-09-13T00:00:00.000,6,2921,555,120749,120749,2921,2020-09-13,6,555,0.0108108108108108,0.0125849875591927,7.60940695016332
Albany,2020-09-14T00:00:00.000,15,2936,797,121546,121546,2936,2020-09-14,15,797,0.0188205771643664,0.0128972168853584,19.1662161767833
